global_test_id,block,context_status,source_context_preference,subcondition_no,subcondition_label,original_item_no,pair_id,block_pair_id,test_unit_no,construction_candidate,preference_in_source_context,prompt_for_surprisal,target_continuation,full_test_sentence,source_prompt_with_context,local_prefix_no_context,notes,row_id,sentence_for_t5,is_contextualized,is_contextless,gold_is_nonpreferred,gold_is_preferred,t5_corrected,t5_details,t5_num_reported_edits,input_norm,t5_corrected_norm,t5_raw_changed,t5_substantive_changed,t5_accepted_no_substantive_edit,t5_edit_distance_norm,t5_edit_summary,paired_preferred_sentence,paired_preferred_norm,t5_corrected_to_paired_preferred
T0728,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,14,SVO-NS-014,SVO-NOCTX-NS-014,2,SVO,preferred,我们在长椅上坐着,听了一首中文歌,我们在长椅上坐着听了一首中文歌。,我们去公园玩，先散了步，看了花，然后在长椅上坐着,我们在长椅上坐着,无语境版本：删除前文语境，仅保留局部句框/测试句。,727,我们在长椅上坐着听了一首中文歌。,False,True,False,True,我们在长椅上坐着听了一首中文歌。,,,我们在长椅上坐着听了一首中文歌,我们在长椅上坐着听了一首中文歌,False,False,True,0,,我们去公园玩，先散了步，看了花，然后在长椅上坐着听了一首中文歌。,"我们去公园玩,先散了步,看了花,然后在长椅上坐着听了一首中文歌",False
T0729,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,15,SVO-NS-015,SVO-NOCTX-NS-015,1,BA,non-preferred,他坐下来,把那份总结写了,他坐下来把那份总结写了。,他走进办公室，先开了空调，然后坐下来,他坐下来,无语境版本：删除前文语境，仅保留局部句框/测试句。,728,他坐下来把那份总结写了。,False,True,True,False,他坐下来把那份总结写了。,,,他坐下来把那份总结写了,他坐下来把那份总结写了,False,False,True,0,,他走进办公室，先开了空调，然后坐下来写了一份总结。,"他走进办公室,先开了空调,然后坐下来写了一份总结",False
T0730,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,15,SVO-NS-015,SVO-NOCTX-NS-015,2,SVO,preferred,他坐下来,写了一份总结,他坐下来写了一份总结。,他走进办公室，先开了空调，然后坐下来,他坐下来,无语境版本：删除前文语境，仅保留局部句框/测试句。,729,他坐下来写了一份总结。,False,True,False,True,他坐下来写了一份总结。,,,他坐下来写了一份总结,他坐下来写了一份总结,False,False,True,0,,他走进办公室，先开了空调，然后坐下来写了一份总结。,"他走进办公室,先开了空调,然后坐下来写了一份总结",False
T0731,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,16,SVO-NS-016,SVO-NOCTX-NS-016,1,BA,non-preferred,我又去五楼,把那双凉鞋买了,我又去五楼把那双凉鞋买了。,去商场购物时，我先买了一件衬衫，后来又去五楼,我又去五楼,无语境版本：删除前文语境，仅保留局部句框/测试句。,730,我又去五楼把那双凉鞋买了。,False,True,True,False,我又去五楼把那双凉鞋买了。,,,我又去五楼把那双凉鞋买了,我又去五楼把那双凉鞋买了,False,False,True,0,,去商场购物时，我先买了一件衬衫，后来又去五楼买了一双凉鞋。,"去商场购物时,我先买了一件衬衫,后来又去五楼买了一双凉鞋",False
T0732,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,16,SVO-NS-016,SVO-NOCTX-NS-016,2,SVO,preferred,我又去五楼,买了一双凉鞋,我又去五楼买了一双凉鞋。,去商场购物时，我先买了一件衬衫，后来又去五楼,我又去五楼,无语境版本：删除前文语境，仅保留局部句框/测试句。,731,我又去五楼买了一双凉鞋。,False,True,False,True,我又去五楼买了一双凉鞋。,,,我又去五楼买了一双凉鞋,我又去五楼买了一双凉鞋,False,False,True,0,,去商场购物时，我先买了一件衬衫，后来又去五楼买了一双凉鞋。,"去商场购物时,我先买了一件衬衫,后来又去五楼买了一双凉鞋",False
T0733,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,17,SVO-NS-017,SVO-NOCTX-NS-017,1,BA,non-preferred,大家最后一起,把那瓶红酒喝了,大家最后一起把那瓶红酒喝了。,大家聚餐时，先喝了果汁，又聊了天，最后一起,大家最后一起,无语境版本：删除前文语境，仅保留局部句框/测试句。,732,大家最后一起把那瓶红酒喝了。,False,True,True,False,大家最后一起把那瓶红酒喝了。,,,大家最后一起把那瓶红酒喝了,大家最后一起把那瓶红酒喝了,False,False,True,0,,大家聚餐时，先喝了果汁，又聊了天，最后一起喝了一瓶红酒。,"大家聚餐时,先喝了果汁,又聊了天,最后一起喝了一瓶红酒",False
T0734,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,17,SVO-NS-017,SVO-NOCTX-NS-017,2,SVO,preferred,大家最后一起,喝了一瓶红酒,大家最后一起喝了一瓶红酒。,大家聚餐时，先喝了果汁，又聊了天，最后一起,大家最后一起,无语境版本：删除前文语境，仅保留局部句框/测试句。,733,大家最后一起喝了一瓶红酒。,False,True,False,True,大家最后一起喝了一瓶红酒。,,,大家最后一起喝了一瓶红酒,大家最后一起喝了一瓶红酒,False,False,True,0,,大家聚餐时，先喝了果汁，又聊了天，最后一起喝了一瓶红酒。,"大家聚餐时,先喝了果汁,又聊了天,最后一起喝了一瓶红酒",False
T0735,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,18,SVO-NS-018,SVO-NOCTX-NS-018,1,BA,non-preferred,我去书报亭,把那张地图买了,我去书报亭把那张地图买了。,在火车站候车时，我先查了时刻表，然后去书报亭,我去书报亭,无语境版本：删除前文语境，仅保留局部句框/测试句。,734,我去书报亭把那张地图买了。,False,True,True,False,我去书报亭把那张地图买了。,,,我去书报亭把那张地图买了,我去书报亭把那张地图买了,False,False,True,0,,在火车站候车时，我先查了时刻表，然后去书报亭买了一张地图。,"在火车站候车时,我先查了时刻表,然后去书报亭买了一张地图",False
T0736,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,18,SVO-NS-018,SVO-NOCTX-NS-018,2,SVO,preferred,我去书报亭,买了一张地图,我去书报亭买了一张地图。,在火车站候车时，我先查了时刻表，然后去书报亭,我去书报亭,无语境版本：删除前文语境，仅保留局部句框/测试句。,735,我去书报亭买了一张地图。,False,True,False,True,我去书报亭买了一张地图。,,,我去书报亭买了一张地图,我去书报亭买了一张地图,False,False,True,0,,在火车站候车时，我先查了时刻表，然后去书报亭买了一张地图。,"在火车站候车时,我先查了时刻表,然后去书报亭买了一张地图",False
T0737,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,19,SVO-NS-019,SVO-NOCTX-NS-019,1,BA,non-preferred,他去厨房,把那碗面条煮了,他去厨房把那碗面条煮了。,回到家后，他先放下书包，脱了外套，然后去厨房,他去厨房,无语境版本：删除前文语境，仅保留局部句框/测试句。,736,他去厨房把那碗面条煮了。,False,True,True,False,他去厨房把那碗面条煮了。,,,他去厨房把那碗面条煮了,他去厨房把那碗面条煮了,False,False,True,0,,回到家后，他先放下书包，脱了外套，然后去厨房煮了一碗面条。,"回到家后,他先放下书包,脱了外套,然后去厨房煮了一碗面条",False
T0738,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,19,SVO-NS-019,SVO-NOCTX-NS-019,2,SVO,preferred,他去厨房,煮了一碗面条,他去厨房煮了一碗面条。,回到家后，他先放下书包，脱了外套，然后去厨房,他去厨房,无语境版本：删除前文语境，仅保留局部句框/测试句。,737,他去厨房煮了一碗面条。,False,True,False,True,她去厨房煮了一碗面条。,,,他去厨房煮了一碗面条,她去厨房煮了一碗面条,True,True,False,1,replace:他->她@0:1,回到家后，他先放下书包，脱了外套，然后去厨房煮了一碗面条。,"回到家后,他先放下书包,脱了外套,然后去厨房煮了一碗面条",False
T0739,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,20,SVO-NS-020,SVO-NOCTX-NS-020,1,BA,non-preferred,我去休息间,把那壶热茶泡了,我去休息间把那壶热茶泡了。,准备开会前，我先打印了材料，然后去休息间,我去休息间,无语境版本：删除前文语境，仅保留局部句框/测试句。,738,我去休息间把那壶热茶泡了。,False,True,True,False,我去休息间把那壶热茶泡了。,,,我去休息间把那壶热茶泡了,我去休息间把那壶热茶泡了,False,False,True,0,,准备开会前，我先打印了材料，然后去休息间泡了一壶热茶。,"准备开会前,我先打印了材料,然后去休息间泡了一壶热茶",False
T0740,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,20,SVO-NS-020,SVO-NOCTX-NS-020,2,SVO,preferred,我去休息间,泡了一壶热茶,我去休息间泡了一壶热茶。,准备开会前，我先打印了材料，然后去休息间,我去休息间,无语境版本：删除前文语境，仅保留局部句框/测试句。,739,我去休息间泡了一壶热茶。,False,True,False,True,我去休息间泡了一壶热茶。,,,我去休息间泡了一壶热茶,我去休息间泡了一壶热茶,False,False,True,0,,准备开会前，我先打印了材料，然后去休息间泡了一壶热茶。,"准备开会前,我先打印了材料,然后去休息间泡了一壶热茶",False
T0741,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,21,SVO-NS-021,SVO-NOCTX-NS-021,1,BA,non-preferred,我去厨房,把那个西瓜切了,我去厨房把那个西瓜切了。,回到家后，我先洗了手，然后去厨房,我去厨房,无语境版本：删除前文语境，仅保留局部句框/测试句。,740,我去厨房把那个西瓜切了。,False,True,True,False,我去厨房把那个西瓜切了。,,,我去厨房把那个西瓜切了,我去厨房把那个西瓜切了,False,False,True,0,,回到家后，我先洗了手，然后去厨房切了一个西瓜。,"回到家后,我先洗了手,然后去厨房切了一个西瓜",False
T0742,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,21,SVO-NS-021,SVO-NOCTX-NS-021,2,SVO,preferred,我去厨房,切了一个西瓜,我去厨房切了一个西瓜。,回到家后，我先洗了手，然后去厨房,我去厨房,无语境版本：删除前文语境，仅保留局部句框/测试句。,741,我去厨房切了一个西瓜。,False,True,False,True,我去厨房切了一个西瓜。,,,我去厨房切了一个西瓜,我去厨房切了一个西瓜,False,False,True,0,,回到家后，我先洗了手，然后去厨房切了一个西瓜。,"回到家后,我先洗了手,然后去厨房切了一个西瓜",False
T0743,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,22,SVO-NS-022,SVO-NOCTX-NS-022,1,BA,non-preferred,我们在门口的纪念品店,把那张明信片买了,我们在门口的纪念品店把那张明信片买了。,昨天去参观博物馆，我们先听了导游的讲解，最后在门口的纪念品店,我们在门口的纪念品店,无语境版本：删除前文语境，仅保留局部句框/测试句。,742,我们在门口的纪念品店把那张明信片买了。,False,True,True,False,我们在门口的纪念品店把那张明信片买了。,,,我们在门口的纪念品店把那张明信片买了,我们在门口的纪念品店把那张明信片买了,False,False,True,0,,昨天去参观博物馆，我们先听了导游的讲解，最后在门口的纪念品店买了一张明信片。,"昨天去参观博物馆,我们先听了导游的讲解,最后在门口的纪念品店买了一张明信片",False
T0744,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,22,SVO-NS-022,SVO-NOCTX-NS-022,2,SVO,preferred,我们在门口的纪念品店,买了一张明信片,我们在门口的纪念品店买了一张明信片。,昨天去参观博物馆，我们先听了导游的讲解，最后在门口的纪念品店,我们在门口的纪念品店,无语境版本：删除前文语境，仅保留局部句框/测试句。,743,我们在门口的纪念品店买了一张明信片。,False,True,False,True,我们在门口的纪念品店买了一张明信片。,,,我们在门口的纪念品店买了一张明信片,我们在门口的纪念品店买了一张明信片,False,False,True,0,,昨天去参观博物馆，我们先听了导游的讲解，最后在门口的纪念品店买了一张明信片。,"昨天去参观博物馆,我们先听了导游的讲解,最后在门口的纪念品店买了一张明信片",False
T0745,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,23,SVO-NS-023,SVO-NOCTX-NS-023,1,BA,non-preferred,医生给我,把那些药开了,医生给我把那些药开了。,昨天我去医院看病，医生先问了情况，然后给我,医生给我,无语境版本：删除前文语境，仅保留局部句框/测试句。,744,医生给我把那些药开了。,False,True,True,False,医生给我把那些药开了。,,,医生给我把那些药开了,医生给我把那些药开了,False,False,True,0,,昨天我去医院看病，医生先问了情况，然后给我开了一些药。,"昨天我去医院看病,医生先问了情况,然后给我开了一些药",False
T0746,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,23,SVO-NS-023,SVO-NOCTX-NS-023,2,SVO,preferred,医生给我,开了一些药,医生给我开了一些药。,昨天我去医院看病，医生先问了情况，然后给我,医生给我,无语境版本：删除前文语境，仅保留局部句框/测试句。,745,医生给我开了一些药。,False,True,False,True,医生给我开了一些药。,,,医生给我开了一些药,医生给我开了一些药,False,False,True,0,,昨天我去医院看病，医生先问了情况，然后给我开了一些药。,"昨天我去医院看病,医生先问了情况,然后给我开了一些药",False
T0747,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,24,SVO-NS-024,SVO-NOCTX-NS-024,1,BA,non-preferred,他安静地,把那杯温水喝了,他安静地把那杯温水喝了。,他今天起得很早，洗漱完以后走到阳台，看着外面的风景安静地,他安静地,无语境版本：删除前文语境，仅保留局部句框/测试句。,746,他安静地把那杯温水喝了。,False,True,True,False,她安静地把那杯温水喝了。,,,他安静地把那杯温水喝了,她安静地把那杯温水喝了,True,True,False,1,replace:他->她@0:1,他今天起得很早，洗漱完以后走到阳台，看着外面的风景安静地喝了一杯温水。,"他今天起得很早,洗漱完以后走到阳台,看着外面的风景安静地喝了一杯温水",False
T0748,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,24,SVO-NS-024,SVO-NOCTX-NS-024,2,SVO,preferred,他安静地,喝了一杯温水,他安静地喝了一杯温水。,他今天起得很早，洗漱完以后走到阳台，看着外面的风景安静地,他安静地,无语境版本：删除前文语境，仅保留局部句框/测试句。,747,他安静地喝了一杯温水。,False,True,False,True,她安静地喝了一杯温水。,,,他安静地喝了一杯温水,她安静地喝了一杯温水,True,True,False,1,replace:他->她@0:1,他今天起得很早，洗漱完以后走到阳台，看着外面的风景安静地喝了一杯温水。,"他今天起得很早,洗漱完以后走到阳台,看着外面的风景安静地喝了一杯温水",False
