global_test_id,block,context_status,source_context_preference,subcondition_no,subcondition_label,item_no,pair_id,block_pair_id,test_unit_no,construction_candidate,preference_in_source_context,prompt_for_surprisal,target_continuation,full_test_sentence,source_prompt_with_context,local_prefix_no_context,notes,gold_is_error,gold_label,sentence_for_macbert,macbert_corrected,macbert_errors_json,macbert_num_errors,macbert_accepted_no_edit,macbert_predicted_error
T0372,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,36,SVO-NS-036,SVO-CTX-NS-036,2,SVO,preferred,周末我们在家里大扫除，先擦了窗户，洗了衣服，然后下楼,扔了两袋垃圾,周末我们在家里大扫除，先擦了窗户，洗了衣服，然后下楼扔了两袋垃圾。,周末我们在家里大扫除，先擦了窗户，洗了衣服，然后下楼,我们下楼,,False,felicitous,周末我们在家里大扫除，先擦了窗户，洗了衣服，然后下楼扔了两袋垃圾。,周末我们在家里大扫除，先擦了窗户，洗了衣服，然后下楼扔了两袋垃圾。,[],0,True,False
T0373,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,37,SVO-NS-037,SVO-CTX-NS-037,1,BA,non-preferred,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还,把那条鱼买了,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还把那条鱼买了。,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还,我为了招待客人还,,True,infelicitous,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还把那条鱼买了。,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还把那条鱼买了。,[],0,True,False
T0374,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,37,SVO-NS-037,SVO-CTX-NS-037,2,SVO,preferred,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还,买了一条鱼,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还买了一条鱼。,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还,我为了招待客人还,,False,felicitous,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还买了一条鱼。,昨天我去菜市场，买了青菜，买了豆腐，最后为了招待客人还买了一条鱼。,[],0,True,False
T0375,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,38,SVO-NS-038,SVO-CTX-NS-038,1,BA,non-preferred,到了银行，他先拿了号，然后在休息区的沙发上,把那本杂志看了,到了银行，他先拿了号，然后在休息区的沙发上把那本杂志看了。,到了银行，他先拿了号，然后在休息区的沙发上,他在休息区的沙发上,,True,infelicitous,到了银行，他先拿了号，然后在休息区的沙发上把那本杂志看了。,到了银行，他先拿了号，然后在休息区的沙发上把那本杂志看了。,[],0,True,False
T0376,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,38,SVO-NS-038,SVO-CTX-NS-038,2,SVO,preferred,到了银行，他先拿了号，然后在休息区的沙发上,看了一本杂志,到了银行，他先拿了号，然后在休息区的沙发上看了一本杂志。,到了银行，他先拿了号，然后在休息区的沙发上,他在休息区的沙发上,,False,felicitous,到了银行，他先拿了号，然后在休息区的沙发上看了一本杂志。,到了银行，他先拿了号，然后在休息区的沙发上看了一本杂志。,[],0,True,False
T0377,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,39,SVO-NS-039,SVO-CTX-NS-039,1,BA,non-preferred,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官,把那份简历留下了,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官把那份简历留下了。,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官,他最后给面试官,,True,infelicitous,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官把那份简历留下了。,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官把那份简历留下了。,[],0,True,False
T0378,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,39,SVO-NS-039,SVO-CTX-NS-039,2,SVO,preferred,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官,留下了一份简历,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官留下了一份简历。,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官,他最后给面试官,,False,felicitous,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官留下了一份简历。,昨天面试的时候，他先介绍了自己，然后回答了问题，最后给面试官留下了一份简历。,[],0,True,False
T0379,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,40,SVO-NS-040,SVO-CTX-NS-040,1,BA,non-preferred,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始,把晚餐做了,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始把晚餐做了。,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始,妈妈开始,,True,infelicitous,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始把晚餐做了。,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始把晚餐做了。,[],0,True,False
T0380,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,40,SVO-NS-040,SVO-CTX-NS-040,2,SVO,preferred,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始,做晚餐,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始做晚餐。,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始,妈妈开始,,False,felicitous,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始做晚餐。,妈妈回到家，先换了衣服，然后去厨房系上围裙，开始做晚餐。,[],0,True,False
T0381,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,41,SVO-NS-041,SVO-CTX-NS-041,1,BA,non-preferred,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就,把那瓶矿泉水喝了,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就把那瓶矿泉水喝了。,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就,我们接着就,,True,infelicitous,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就把那瓶矿泉水喝了。,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就把那瓶矿泉水喝了。,[],0,True,False
T0382,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,41,SVO-NS-041,SVO-CTX-NS-041,2,SVO,preferred,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就,喝了一瓶矿泉水,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就喝了一瓶矿泉水。,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就,我们接着就,,False,felicitous,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就喝了一瓶矿泉水。,到了酒店，我们先在前台拿了房卡，坐电梯上楼放好行李，接着就喝了一瓶矿泉水。,[],0,True,False
T0383,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,42,SVO-NS-042,SVO-CTX-NS-042,1,BA,non-preferred,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼,把那几盒感冒药买了,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼把那几盒感冒药买了。,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼,我们去一楼,,True,infelicitous,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼把那几盒感冒药买了。,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼把那几盒感冒药买了。,[],0,True,False
T0384,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,42,SVO-NS-042,SVO-CTX-NS-042,2,SVO,preferred,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼,买了几盒感冒药,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼买了几盒感冒药。,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼,我们去一楼,,False,felicitous,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼买了几盒感冒药。,陪奶奶去医院看病，我们先排队挂号，看完医生后去一楼买了几盒感冒药。,[],0,True,False
T0385,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,43,SVO-NS-043,SVO-CTX-NS-043,1,BA,non-preferred,打开包裹后，她先看了看说明书，然后小心地从盒子里,把那个新手机拿出来了,打开包裹后，她先看了看说明书，然后小心地从盒子里把那个新手机拿出来了。,打开包裹后，她先看了看说明书，然后小心地从盒子里,她小心地从盒子里,,True,infelicitous,打开包裹后，她先看了看说明书，然后小心地从盒子里把那个新手机拿出来了。,打开包裹后，她先看了看说明书，然后小心地从盒子里把那个新手机拿出来了。,[],0,True,False
T0386,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,43,SVO-NS-043,SVO-CTX-NS-043,2,SVO,preferred,打开包裹后，她先看了看说明书，然后小心地从盒子里,拿出来了一个新手机,打开包裹后，她先看了看说明书，然后小心地从盒子里拿出来了一个新手机。,打开包裹后，她先看了看说明书，然后小心地从盒子里,她小心地从盒子里,,False,felicitous,打开包裹后，她先看了看说明书，然后小心地从盒子里拿出来了一个新手机。,打开包裹后，她先看了看说明书，然后小心地从盒子里拿出来了一个新手机。,[],0,True,False
T0387,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,44,SVO-NS-044,SVO-CTX-NS-044,1,BA,non-preferred,我们先去前台办了入住，然后拿着房卡，上楼去,把我们的房间找到了,我们先去前台办了入住，然后拿着房卡，上楼去把我们的房间找到了。,我们先去前台办了入住，然后拿着房卡，上楼去,我们上楼去,,True,infelicitous,我们先去前台办了入住，然后拿着房卡，上楼去把我们的房间找到了。,我们先去前台办了入住，然后拿着房卡，上楼去把我们的房间找到了。,[],0,True,False
T0388,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,44,SVO-NS-044,SVO-CTX-NS-044,2,SVO,preferred,我们先去前台办了入住，然后拿着房卡，上楼去,找到了我们的房间,我们先去前台办了入住，然后拿着房卡，上楼去找到了我们的房间。,我们先去前台办了入住，然后拿着房卡，上楼去,我们上楼去,,False,felicitous,我们先去前台办了入住，然后拿着房卡，上楼去找到了我们的房间。,我们先去前台办了入住，然后拿着房卡，上楼去找到了我们的房间。,[],0,True,False
T0389,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,45,SVO-NS-045,SVO-CTX-NS-045,1,BA,non-preferred,过了机场安检，距离起飞还有很长时间，我就去旁边的书店,把那本杂志买了,过了机场安检，距离起飞还有很长时间，我就去旁边的书店把那本杂志买了。,过了机场安检，距离起飞还有很长时间，我就去旁边的书店,我就去旁边的书店,,True,infelicitous,过了机场安检，距离起飞还有很长时间，我就去旁边的书店把那本杂志买了。,过了机场安检，距离起飞还有很长时间，我就去旁边的书店把那本杂志买了。,[],0,True,False
T0390,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,45,SVO-NS-045,SVO-CTX-NS-045,2,SVO,preferred,过了机场安检，距离起飞还有很长时间，我就去旁边的书店,买了一本杂志,过了机场安检，距离起飞还有很长时间，我就去旁边的书店买了一本杂志。,过了机场安检，距离起飞还有很长时间，我就去旁边的书店,我就去旁边的书店,,False,felicitous,过了机场安检，距离起飞还有很长时间，我就去旁边的书店买了一本杂志。,过了机场安检，距离起飞还有很长时间，我就去旁边的书店买了一本杂志。,[],0,True,False
T0391,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,46,SVO-NS-046,SVO-CTX-NS-046,1,BA,non-preferred,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包,把那几只天鹅喂了,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包把那几只天鹅喂了。,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包,我们拿出面包,,True,infelicitous,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包把那几只天鹅喂了。,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包把那几只天鹅喂了。,[],0,True,False
T0392,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,46,SVO-NS-046,SVO-CTX-NS-046,2,SVO,preferred,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包,喂了几只天鹅,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包喂了几只天鹅。,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包,我们拿出面包,,False,felicitous,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包喂了几只天鹅。,下午我们去公园散步，在湖边坐了一会儿，然后拿出面包喂了几只天鹅。,[],0,True,False
